D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_22_553.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_22_553.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_22_553.jpg, 0, 0, 0, 7.808086E-05
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_22_660.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_22_660.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_22_660.jpg, 0, 0, 0, 7.94792E-05
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_22_764.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_22_764.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_22_764.jpg, 0, 0, 0, 7.928192E-05
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_22_865.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_22_865.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_22_865.jpg, 0, 0, 0, 7.811977E-05
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_22_970.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_22_970.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_22_970.jpg, 0, 0, 0, 7.836803E-05
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_081.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_081.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_081.jpg, 0, 0.08701427, 0, 0.04348735
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_185.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_185.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_185.jpg, 0, 0.2922657, 0, 0.3518665
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_288.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_288.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_288.jpg, 0, 0.006592977, 0, 0.5044374
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_389.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_389.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_389.jpg, 0, 0, 0, 0.4537292
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_490.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_490.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_490.jpg, 0, 0, 0, 0.4488051
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_598.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_598.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_598.jpg, 0, 0, 0, 0.4439312
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_702.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_702.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_702.jpg, 0, 0, 0, 0.4386055
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_802.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_802.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_802.jpg, 0, 0, 0, 0.4342139
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_23_906.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_23_906.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_23_906.jpg, 0, 0, 0, 0.4298666
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_006.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_006.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_006.jpg, 0, 0, 0, 0.4255626
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_114.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_114.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_114.jpg, 0, 0, 0, 0.4213021
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_218.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_218.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_218.jpg, 0, 0, 0, 0.4170842
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_327.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_327.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_327.jpg, 0, 0, 0, 0.4120786
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_435.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_435.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_435.jpg, 0, 0, 0, 0.407953
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_542.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_542.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_542.jpg, 0, 0.09058914, 0, 0.4290908
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_650.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_650.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_650.jpg, 0, 0.3903054, 0, 0.7316474
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_760.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_760.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_760.jpg, 0, 0.7447582, 0, 1.598435
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_867.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_867.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_867.jpg, -0.1720497, 1, 0, 2.683656
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_24_970.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_24_970.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_24_970.jpg, -0.3378265, 1, 0, 3.841629
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_070.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_070.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_070.jpg, -0.0376328, 1, 0, 5.010161
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_170.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_170.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_170.jpg, 0, 1, 0, 6.164442
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_280.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_280.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_280.jpg, 0, 1, 0, 7.536803
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_386.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_386.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_386.jpg, 0, 1, 0, 8.668259
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_493.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_493.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_493.jpg, -0.2914235, 1, 0, 9.764862
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_608.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_608.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_608.jpg, 0, 1, 0, 11.08849
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_707.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_707.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_707.jpg, 0, 1, 0, 11.93585
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_814.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_814.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_814.jpg, 0, 1, 0, 13.15431
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_25_923.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_25_923.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_25_923.jpg, -0.1982758, 1, 0, 14.54431
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_028.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_028.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_028.jpg, -0.04058311, 0.8031667, 0, 15.45922
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_131.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_131.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_131.jpg, -0.3241631, 0.5195867, 0, 16.1369
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_234.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_234.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_234.jpg, -0.07002047, 0.2133505, 0, 16.26998
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_362.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_362.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_362.jpg, -0.1560914, 0, 0, 16.29274
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_469.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_469.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_469.jpg, -0.1015877, 0, 0, 15.87746
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_576.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_576.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_576.jpg, 0, 0, 0, 15.93944
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_681.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_681.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_681.jpg, -0.3128791, 0, 0, 15.71618
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_785.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_785.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_785.jpg, -0.1843397, 0, 0, 15.28754
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_882.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_882.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_882.jpg, -0.4870958, 0, 0, 15.32153
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_26_984.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_26_984.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_26_984.jpg, -0.7912266, 0, 0, 14.78797
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_090.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_090.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_090.jpg, -1, 0, 0, 14.63072
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_194.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_194.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_194.jpg, -0.6900774, 0, 0, 14.22956
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_298.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_298.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_298.jpg, -0.4036213, 0, 0, 14.38194
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_412.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_412.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_412.jpg, -0.04405247, 0, 0, 14.2018
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_518.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_518.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_518.jpg, 0, 0, 0, 13.78959
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_624.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_624.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_624.jpg, 0, 0, 0, 13.63353
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_731.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_731.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_731.jpg, 0, 0, 0, 13.72442
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_842.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_842.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_842.jpg, 0, 0, 0, 13.54652
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_27_949.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_27_949.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_27_949.jpg, 0, 0, 0, 13.17751
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_052.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_052.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_052.jpg, 0, 0, 0, 13.30195
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_163.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_163.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_163.jpg, 0, 0, 0, 13.11875
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_270.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_270.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_270.jpg, 0, 0, 0, 12.81234
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_372.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_372.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_372.jpg, 0, 0, 0, 12.88026
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_478.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_478.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_478.jpg, 0, 0, 0, 12.54995
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_583.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_583.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_583.jpg, 0, 0, 0, 12.2988
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_693.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_693.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_693.jpg, 0, 0, 0, 12.42439
D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\center_2019_04_21_16_32_28_798.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\left_2019_04_21_16_32_28_798.jpg, D:\Mikulás Róbert\Data_collection\SelfDrivingTrack1\IMG\right_2019_04_21_16_32_28_798.jpg, 0, 0, 0, 12.0614
